X,Y,OBJECTID,CountID,ChannelID,LocationDesc,Bound,StartDate,StartDay,StartTime,EndDate,EndDay,EndTime,ADTVolume,Spd50th,Spd70th,Spd85th,Spd90th,PostedSpeed,PctOverPosted,PctOverPosted10,ExceptType,NumChannels,ChannelNum,NumSlots,Conditions,Comment,Duration,IntervalLen,DeviceRef,LocationID,LocationClass,CountLocDesc,CountType
-122.616162261719282,45.511157031127645,2776,17112981.SP2,515585,SE 45TH AVE S of CLAY ST,S,2017-11-29T00:00:00.000Z,WED,15:00:00,2017-12-01T00:00:00.000Z,FRI,12:00:00,300,20,22,24,25,25,9.5,0.4,Normal Weekday,2,2,13,,@ 1737,46,60,,LEG45925,NODELEG,SE 45TH AVE S of SE CLAY ST,SPEED
-122.616027942024772,45.473134154704113,2777,190520106.SP1,517296,SE 45TH AVE S of EVERGREEN ST,N,2019-05-20T00:00:00.000Z,MON,13:00:00,2019-05-22T00:00:00.000Z,WED,09:00:00,2762,25,27,30,31,25,46.9,1.9,Normal Weekday,1,1,13,,@ 6925,45,60,,LEG45979,NODELEG,SE 45TH AVE S of SE EVERGREEN ST,SPEED
-122.616027942024772,45.473134154704113,2778,190520401.SP1,517295,SE 45TH AVE S of EVERGREEN ST,S,2019-05-20T00:00:00.000Z,MON,13:00:00,2019-05-22T00:00:00.000Z,WED,08:00:00,2290,22,24,26,27,25,21.5,0.1,Normal Weekday,1,1,13,,@ 6925,44,60,,LEG45979,NODELEG,SE 45TH AVE S of SE EVERGREEN ST,SPEED
-122.616048526021174,45.47454647912825,2779,19010771.SP1,516611,SE 45TH AVE S of GLENWOOD ST,N,2019-01-07T00:00:00.000Z,MON,12:00:00,2019-01-10T00:00:00.000Z,THU,07:00:00,2436,20,23,25,26,25,12,0.1,Normal Weekday,1,1,13,,@ 6143,68,60,,LEG45977,NODELEG,SE 45H AVE S of SE GLENWOOD ST,SPEED
-122.616048526021174,45.47454647912825,2780,19010781.SP1,516592,SE 45TH AVE S of GLENWOOD ST,S,2019-01-07T00:00:00.000Z,MON,12:00:00,2019-01-10T00:00:00.000Z,THU,08:00:00,1979,19,21,23,24,25,5.2,0,Normal Weekday,1,1,13,,@ 6143,69,60,,LEG45977,NODELEG,SE 45TH AVE S of SE GLENWOOD ST,SPEED
-122.615185956498848,45.505431242966708,2781,17050815.SP2,514999,SE 46TH AVE N of DIVISION ST,N,2017-05-08T00:00:00.000Z,MON,12:00:00,2017-05-09T00:00:00.000Z,TUE,14:00:00,152,18,20,22,23,25,3.9,0,Normal Weekday,2,1,13,,@ 2323,27,60,,LEG46046,NODELEG,SE 46TH AVE N of SE DIVISION ST,SPEED
-122.615185956498848,45.505431242966708,2782,17050815.SP2,515000,SE 46TH AVE N of DIVISION ST,S,2017-05-08T00:00:00.000Z,MON,12:00:00,2017-05-09T00:00:00.000Z,TUE,14:00:00,172,20,22,24,25,25,9,0.4,Normal Weekday,2,2,13,,@ 2323,27,60,,LEG46046,NODELEG,SE 46TH AVE N of SE DIVISION ST,SPEED
-122.615146209640784,45.508139878320335,2783,17041282.SP2,514934,SE 46TH AVE N of LINCOLN ST,N,2017-04-12T00:00:00.000Z,WED,15:00:00,2017-04-14T00:00:00.000Z,FRI,10:00:00,208,19,21,23,24,25,3.6,0,Normal Weekday,2,1,13,,@ 2026,44,60,,LEG46100,NODELEG,SE 46TH AVE N of SE LINCOLN ST,SPEED
-122.615146209640784,45.508139878320335,2784,17041282.SP2,514935,SE 46TH AVE N of LINCOLN ST,S,2017-04-12T00:00:00.000Z,WED,15:00:00,2017-04-14T00:00:00.000Z,FRI,10:00:00,313,17,19,21,22,25,1.1,0,Normal Weekday,2,2,13,,@ 2026,44,60,,LEG46100,NODELEG,SE 46TH AVE N of SE LINCOLN ST,SPEED
-122.615141379399489,45.511898329731089,2785,180131101.SP2,515791,SE 46TH AVE S of HAWTHORNE BLVD,N,2018-01-31T00:00:00.000Z,WED,15:00:00,2018-02-02T00:00:00.000Z,FRI,10:00:00,276,17,20,23,24,25,3.8,0,Normal Weekday,2,1,13,,@ 11,44,60,,LEG46043,NODELEG,SE 46TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.615141379399489,45.511898329731089,2786,180131101.SP2,515792,SE 46TH AVE S of HAWTHORNE BLVD,S,2018-01-31T00:00:00.000Z,WED,15:00:00,2018-02-02T00:00:00.000Z,FRI,10:00:00,316,19,22,24,25,25,9.4,0,Normal Weekday,2,2,13,,@ 11,44,60,,LEG46043,NODELEG,SE 46TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.614207900461892,45.505413026789618,2787,17050801.SP2,514997,SE 47TH AVE N of DIVISION ST,N,2017-05-08T00:00:00.000Z,MON,12:00:00,2017-05-09T00:00:00.000Z,TUE,14:00:00,155,17,19,21,22,25,1.3,0,Normal Weekday,2,1,13,,@ 2335,27,60,,LEG46172,NODELEG,SE 47TH AVE N of SE DIVISION ST,SPEED
-122.614207900461892,45.505413026789618,2788,17050801.SP2,514998,SE 47TH AVE N of DIVISION ST,S,2017-05-08T00:00:00.000Z,MON,12:00:00,2017-05-09T00:00:00.000Z,TUE,14:00:00,146,18,20,22,23,25,4.8,0,Normal Weekday,2,2,13,,@ 2335,27,60,,LEG46172,NODELEG,SE 47TH AVE N of SE DIVISION ST,SPEED
-122.614126909254182,45.50813710390895,2789,17031402.SP2,514844,SE 47TH AVE N of LINCOLN ST,N,2017-03-14T00:00:00.000Z,TUE,16:00:00,2017-03-17T00:00:00.000Z,FRI,15:00:00,158,18,20,22,22,25,3,0,Normal Weekday,2,1,13,,@ 2015,72,60,,LEG46178,NODELEG,SE 47TH AVE N of SE LINCOLN ST,SPEED
-122.614126909254182,45.50813710390895,2790,17031402.SP2,514845,SE 47TH AVE N of LINCOLN ST,S,2017-03-14T00:00:00.000Z,TUE,16:00:00,2017-03-17T00:00:00.000Z,FRI,15:00:00,288,17,19,21,21,25,0.5,0,Normal Weekday,2,2,13,,@ 2015,72,60,,LEG46178,NODELEG,SE 47TH AVE N of SE LINCOLN ST,SPEED
-122.614131754766831,45.511895376096206,2791,180131102.SP2,515789,SE 47TH AVE S of HAWTHORNE BLVD,N,2018-01-31T00:00:00.000Z,WED,15:00:00,2018-02-02T00:00:00.000Z,FRI,10:00:00,254,18,20,23,24,25,4.1,0,Normal Weekday,2,1,13,,@ 1629,44,60,,LEG46183,NODELEG,SE 47TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.614131754766831,45.511895376096206,2792,180131102.SP2,515790,SE 47TH AVE S of HAWTHORNE BLVD,S,2018-01-31T00:00:00.000Z,WED,15:00:00,2018-02-02T00:00:00.000Z,FRI,10:00:00,386,17,20,22,23,25,4.7,0,Normal Weekday,2,2,13,,@ 1629,44,60,,LEG46183,NODELEG,SE 47TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.613224487770907,45.505437973771507,2793,191014100.SP2,517753,SE 48TH AVE N of DIVISION ST,N,2019-10-14T00:00:00.000Z,MON,14:00:00,2019-10-16T00:00:00.000Z,WED,13:00:00,417,11,15,18,19,25,0.5,0,Normal Weekday,2,1,13,,@ 2356,48,60,,LEG46272,NODELEG,SE 48TH AVE N of SE DIVISION ST,SPEED
-122.613224487770907,45.505437973771507,2794,191014100.SP2,517754,SE 48TH AVE N of DIVISION ST,S,2019-10-14T00:00:00.000Z,MON,14:00:00,2019-10-16T00:00:00.000Z,WED,13:00:00,297,11,15,18,18,25,0.2,0,Normal Weekday,2,2,13,,@ 2356,48,60,,LEG46272,NODELEG,SE 48TH AVE N of SE DIVISION ST,SPEED
-122.613224487770907,45.505437973771507,2795,190509100.SP2,517167,SE 48TH AVE N of DIVISION ST,E,2019-05-09T00:00:00.000Z,THU,11:00:00,2019-05-10T00:00:00.000Z,FRI,10:00:00,550,12,16,19,20,25,1.1,0,Normal Weekday,2,1,13,,@ 2356,24,60,,LEG46272,NODELEG,SE 48TH AVE N of SE DIVISION ST,SPEED
-122.613224487770907,45.505437973771507,2796,190509100.SP2,517168,SE 48TH AVE N of DIVISION ST,W,2019-05-09T00:00:00.000Z,THU,11:00:00,2019-05-10T00:00:00.000Z,FRI,10:00:00,384,12,16,19,20,25,0.3,0,Normal Weekday,2,2,13,,@ 2356,24,60,,LEG46272,NODELEG,SE 48TH AVE N of SE DIVISION ST,SPEED
-122.613224487770907,45.505437973771507,2797,17050807.SP2,514995,SE 48TH AVE N of DIVISION ST,N,2017-05-08T00:00:00.000Z,MON,12:00:00,2017-05-09T00:00:00.000Z,TUE,13:00:00,320,12,16,19,20,25,0.5,0,Normal Weekday,2,1,13,,@ 2356,26,60,,LEG46272,NODELEG,SE 48TH AVE N of SE DIVISION ST,SPEED
-122.613224487770907,45.505437973771507,2798,17050807.SP2,514996,SE 48TH AVE N of DIVISION ST,S,2017-05-08T00:00:00.000Z,MON,12:00:00,2017-05-09T00:00:00.000Z,TUE,13:00:00,233,13,17,19,20,25,0.9,0,Normal Weekday,2,2,13,,@ 2356,26,60,,LEG46272,NODELEG,SE 48TH AVE N of SE DIVISION ST,SPEED
-122.613117989799036,45.511893468068095,2799,18013175.SP2,515787,SE 48TH AVE S of HAWTHORNE BLVD,N,2018-01-31T00:00:00.000Z,WED,15:00:00,2018-02-02T00:00:00.000Z,FRI,11:00:00,172,16,19,22,23,25,4.4,0.3,Normal Weekday,2,1,13,,@ 1620,45,60,,LEG46197,NODELEG,SE 48TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.613117989799036,45.511893468068095,2800,18013175.SP2,515788,SE 48TH AVE S of HAWTHORNE BLVD,S,2018-01-31T00:00:00.000Z,WED,15:00:00,2018-02-02T00:00:00.000Z,FRI,11:00:00,304,14,18,21,22,25,3.1,0.2,Normal Weekday,2,2,13,,@ 1620,45,60,,LEG46197,NODELEG,SE 48TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.611257578845624,45.506833966594549,2811,15012914.SP1,512239,SE 50TH AVE N of SHERMAN ST,S,2015-01-29T00:00:00.000Z,THU,12:00:00,2015-01-30T00:00:00.000Z,FRI,16:00:00,5092,27,29,31,32,30,21.1,0.4,Normal Weekday,1,1,13,,@ 2224,29,60,,LEG46490,NODELEG,SE 50TH AVE N of SE SHERMAN ST,SPEED
-122.611292610446753,45.507888678644612,2812,17022373.SP1,514756,SE 50TH AVE S of LINCOLN ST,N,2017-02-23T00:00:00.000Z,THU,14:00:00,2017-02-24T00:00:00.000Z,FRI,14:00:00,5580,16,22,27,28,35,0.3,0,Normal Weekday,1,1,13,,WITH BIKES,25,60,,LEG46397,NODELEG,SE 50TH AVE S of SE LINCOLN ST,SPEED
-122.611292610446753,45.507888678644612,2813,17022373A.SP1,514755,SE 50TH AVE S of LINCOLN ST,N,2017-02-23T00:00:00.000Z,THU,14:00:00,2017-02-24T00:00:00.000Z,FRI,14:00:00,5483,16,22,27,28,35,0.3,0,Normal Weekday,1,1,13,,WITHOUT BIKES,25,60,,LEG46397,NODELEG,SE 50TH AVE S of SE LINCOLN ST,SPEED
-122.611292610446753,45.507888678644612,2814,17022380.SP1,514754,SE 50TH AVE S of LINCOLN ST,S,2017-02-23T00:00:00.000Z,THU,14:00:00,2017-02-24T00:00:00.000Z,FRI,14:00:00,5406,16,22,27,28,35,0.6,0,Normal Weekday,1,1,13,,WITH BIKES,25,60,,LEG46397,NODELEG,SE 50TH AVE S of SE LINCOLN ST,SPEED
-122.611292610446753,45.507888678644612,2815,17022380A.SP1,514753,SE 50TH AVE S of LINCOLN ST,S,2017-02-23T00:00:00.000Z,THU,14:00:00,2017-02-24T00:00:00.000Z,FRI,14:00:00,5370,16,22,27,28,35,0.6,0,Normal Weekday,1,1,13,,WITHOUT BIKES,25,60,,LEG46397,NODELEG,SE 50TH AVE S of SE LINCOLN ST,SPEED
-122.611389625802502,45.509262382483428,2816,15012915.SP1,512237,SE 50TH AVE S of STEPHENS ST,S,2015-01-29T00:00:00.000Z,THU,13:00:00,2015-01-30T00:00:00.000Z,FRI,16:00:00,5440,26,28,30,32,30,16.3,0.3,Normal Weekday,1,1,13,,@ 1905,28,60,,LEG46475,NODELEG,SE 50TH AVE S of SE STEPHENS ST,SPEED
-122.611389625802502,45.509262382483428,2817,15012911.SP1,512236,SE 50TH AVE S of STEPHENS ST,N,2015-01-29T00:00:00.000Z,THU,13:00:00,2015-01-30T00:00:00.000Z,FRI,16:00:00,5608,28,30,32,33,30,27.8,0.7,Normal Weekday,1,1,13,,@ 1905,28,60,,LEG46475,NODELEG,SE 50TH AVE S of SE STEPHENS ST,SPEED
-122.611096894495802,45.501462233497868,2818,18102471.SP2,516446,SE 50TH AVE S of WOODWARD ST,N,2018-10-24T00:00:00.000Z,WED,14:00:00,2018-10-26T00:00:00.000Z,FRI,12:00:00,4708,28,30,31,32,25,77,2.5,Normal Weekday,2,1,13,,,47,60,,LEG46487,NODELEG,SE 50TH AVE S of SE WOODWARD ST,SPEED
-122.611096894495802,45.501462233497868,2819,18102471.SP2,516447,SE 50TH AVE S of WOODWARD ST,S,2018-10-24T00:00:00.000Z,WED,14:00:00,2018-10-26T00:00:00.000Z,FRI,12:00:00,4372,29,31,33,34,25,82.4,6.2,Normal Weekday,2,2,13,,,47,60,,LEG46487,NODELEG,SE 50TH AVE S of SE WOODWARD ST,SPEED
-122.610043707860072,45.505453370067372,2820,190513103.SP2,517261,SE 51ST AVE N of DIVISION ST,N,2019-05-13T00:00:00.000Z,MON,15:00:00,2019-05-17T00:00:00.000Z,FRI,11:00:00,342,14,16,19,20,20,6.9,0,Normal Weekday,2,1,13,,@ 2329,93,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.613117989799036,45.511893468068095,2801,19050684.SP2,517165,SE 48TH AVE S of HAWTHORNE BLVD,N,2019-05-06T00:00:00.000Z,MON,13:00:00,2019-05-08T00:00:00.000Z,WED,11:00:00,160,16,19,22,23,20,26.6,1,Normal Weekday,2,1,13,,@ 1620,47,60,,LEG46197,NODELEG,SE 48TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.613117989799036,45.511893468068095,2802,19050684.SP2,517166,SE 48TH AVE S of HAWTHORNE BLVD,S,2019-05-06T00:00:00.000Z,MON,13:00:00,2019-05-08T00:00:00.000Z,WED,11:00:00,234,16,19,21,23,20,21.4,0.4,Normal Weekday,2,2,13,,@ 1620,47,60,,LEG46197,NODELEG,SE 48TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.613117989799036,45.511893468068095,2803,19120414.SP2,517939,SE 48TH AVE S of HAWTHORNE BLVD,N,2019-12-04T00:00:00.000Z,WED,14:00:00,2019-12-06T00:00:00.000Z,FRI,08:00:00,125,18,20,23,24,25,7.6,0,Normal Weekday,2,1,13,,@ 1631,43,60,,LEG46197,NODELEG,SE 48TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.613117989799036,45.511893468068095,2804,19120414.SP2,517940,SE 48TH AVE S of HAWTHORNE BLVD,S,2019-12-04T00:00:00.000Z,WED,14:00:00,2019-12-06T00:00:00.000Z,FRI,08:00:00,229,17,19,21,23,25,4.4,0,Normal Weekday,2,2,13,,@ 1631,43,60,,LEG46197,NODELEG,SE 48TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.613269249923206,45.507875828912731,2805,191014102.SP2,517751,SE 48TH AVE S of LINCOLN ST,N,2019-10-14T00:00:00.000Z,MON,14:00:00,2019-10-16T00:00:00.000Z,WED,13:00:00,248,17,18,21,22,25,0.8,0,Normal Weekday,2,1,13,,@ 2200,48,60,,LEG46199,NODELEG,SE 48TH AVE S of SE LINCOLN ST,SPEED
-122.613269249923206,45.507875828912731,2806,191014102.SP2,517752,SE 48TH AVE S of LINCOLN ST,S,2019-10-14T00:00:00.000Z,MON,14:00:00,2019-10-16T00:00:00.000Z,WED,13:00:00,148,12,16,18,19,25,0.3,0,Normal Weekday,2,2,13,,@ 2200,48,60,,LEG46199,NODELEG,SE 48TH AVE S of SE LINCOLN ST,SPEED
-122.612349344529548,45.511892918510704,2807,18013184.SP1,515786,SE 49TH AVE S of HAWTHORNE BLVD,S,2018-01-31T00:00:00.000Z,WED,16:00:00,2018-02-02T00:00:00.000Z,FRI,08:00:00,651,18,20,21,22,25,1.5,0,Normal Weekday,1,1,13,,,41,60,,LEG46363,NODELEG,SE 49TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.612349344529548,45.511892918510704,2808,19050804.SP1,517138,SE 49TH AVE S of HAWTHORNE BLVD,N,2019-05-08T00:00:00.000Z,WED,13:00:00,2019-05-10T00:00:00.000Z,FRI,08:00:00,426,15,17,19,20,20,6.2,0,Normal Weekday,1,1,13,,@ 1533,44,60,,LEG46363,NODELEG,SE 49TH AVE S of SE HAWTHORNE BLVD,SPEED
-122.612349344529548,45.511892918510704,2809,19120411.SP1,517938,SE 49TH AVE S of HAWTHORNE BLVD,S,2019-12-04T00:00:00.000Z,WED,15:00:00,2019-12-06T00:00:00.000Z,FRI,09:00:00,502,14,17,19,20,25,0.3,0,Normal Weekday,1,1,13,,@ 1533,43,60,,LEG46363,NODELEG,SE 49TH AVE S of  SE HAWTHORNE BLVD,SPEED
-122.611257578845624,45.506833966594549,2810,15012912.SP1,512238,SE 50TH AVE N of SHERMAN ST,N,2015-01-29T00:00:00.000Z,THU,12:00:00,2015-01-30T00:00:00.000Z,FRI,15:00:00,5516,26,29,31,32,30,19,0.3,Normal Weekday,1,1,13,,@ 2224,28,60,,LEG46490,NODELEG,SE 50TH AVE N of SE SHERMAN ST,SPEED
-122.61001092653872,45.508168724132325,2831,17031474.SP2,514881,SE 51ST AVE N of LINCOLN ST,S,2017-03-14T00:00:00.000Z,TUE,15:00:00,2017-03-16T00:00:00.000Z,THU,12:00:00,262,22,25,27,28,25,26.6,0.4,Normal Weekday,2,2,13,,WITH BIKES,46,60,,LEG46570,NODELEG,SE 51ST AVE N of SE LINCOLN ST,SPEED
-122.61001092653872,45.508168724132325,2832,17031474A.SP2,514878,SE 51ST AVE N of LINCOLN ST,N,2017-03-14T00:00:00.000Z,TUE,15:00:00,2017-03-16T00:00:00.000Z,THU,12:00:00,312,22,25,27,28,25,29.2,0.2,Normal Weekday,2,1,13,,WITHOUT BIKES,46,60,,LEG46570,NODELEG,SE 51ST AVE N of SE LINCOLN ST,SPEED
-122.61001092653872,45.508168724132325,2833,17031474A.SP2,514879,SE 51ST AVE N of LINCOLN ST,S,2017-03-14T00:00:00.000Z,TUE,15:00:00,2017-03-16T00:00:00.000Z,THU,12:00:00,242,23,25,27,28,25,28.7,0.4,Normal Weekday,2,2,13,,WITHOUT BIKES,46,60,,LEG46570,NODELEG,SE 51ST AVE N of SE LINCOLN ST,SPEED
-122.610018300808903,45.503307879730031,2834,15102176.SP2,513265,SE 51ST AVE S of CLINTON ST,N,2015-10-21T00:00:00.000Z,WED,14:00:00,2015-10-23T00:00:00.000Z,FRI,13:00:00,378,17,19,21,22,20,20.2,0.1,Normal Weekday,2,1,13,,WITH BIKES,48,60,,LEG46551,NODELEG,SE 51ST AVE S of SE CLINTON ST,SPEED
-122.610018300808903,45.503307879730031,2835,15102176.SP2,513266,SE 51ST AVE S of CLINTON ST,S,2015-10-21T00:00:00.000Z,WED,14:00:00,2015-10-23T00:00:00.000Z,FRI,13:00:00,327,11,15,20,22,20,15.4,0.6,Normal Weekday,2,2,13,,WITH BIKES,48,60,,LEG46551,NODELEG,SE 51ST AVE S of SE CLINTON ST,SPEED
-122.610018300808903,45.503307879730031,2836,15102176A.SP2,513267,SE 51ST AVE S of CLINTON ST,N,2015-10-21T00:00:00.000Z,WED,14:00:00,2015-10-23T00:00:00.000Z,FRI,13:00:00,106,19,21,23,24,20,40.3,0.5,Normal Weekday,2,1,13,,WITHOUT BIKES,48,60,,LEG46551,NODELEG,SE 51ST AVE S of SE CLINTON ST,SPEED
-122.610018300808903,45.503307879730031,2837,15102176A.SP2,513268,SE 51ST AVE S of CLINTON ST,S,2015-10-21T00:00:00.000Z,WED,14:00:00,2015-10-23T00:00:00.000Z,FRI,13:00:00,146,17,21,23,25,20,33.9,1.4,Normal Weekday,2,2,13,,WITHOUT BIKES,48,60,,LEG46551,NODELEG,SE 51ST AVE S of SE CLINTON ST,SPEED
-122.610018300808903,45.503307879730031,2838,15102176B.SP2,513246,SE 51ST AVE S of CLINTON ST,N,2015-10-21T00:00:00.000Z,WED,14:00:00,2015-10-23T00:00:00.000Z,FRI,13:00:00,273,17,19,20,20,20,14.7,0,Bike Count,2,1,13,,ONLY BIKES,48,60,,LEG46551,NODELEG,SE 51ST AVE S of SE CLINTON ST,SPEED
-122.610018300808903,45.503307879730031,2839,15102176B.SP2,513247,SE 51ST AVE S of CLINTON ST,S,2015-10-21T00:00:00.000Z,WED,14:00:00,2015-10-23T00:00:00.000Z,FRI,13:00:00,181,8,10,12,12,20,0.3,0,Bike Count,2,2,13,,ONLY BIKES,48,60,,LEG46551,NODELEG,SE 51ST AVE S of SE CLINTON ST,SPEED
-122.610284392575821,45.511893666991547,2840,1905084.SP2,517147,SE 51ST AVE S of HAWTHORNE BLVD,N,2019-05-08T00:00:00.000Z,WED,14:00:00,2019-05-10T00:00:00.000Z,FRI,09:00:00,384,22,25,27,29,20,61.2,6.2,Normal Weekday,2,1,13,,@ 1737,44,60,,LEG46569,NODELEG,SE 51ST AVE S of SE HAWTHORNE BLVD,SPEED
-122.610043707860072,45.505453370067372,2821,190513103.SP2,517262,SE 51ST AVE N of DIVISION ST,S,2019-05-13T00:00:00.000Z,MON,15:00:00,2019-05-17T00:00:00.000Z,FRI,11:00:00,206,15,17,19,20,20,6.9,0.1,Normal Weekday,2,2,13,,@ 2329,93,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.610043707860072,45.505453370067372,2822,16040672A.SP2,513887,SE 51ST AVE N of DIVISION ST,S,2016-04-06T00:00:00.000Z,WED,14:00:00,2016-04-07T00:00:00.000Z,THU,14:00:00,138,17,19,22,23,25,4,0.4,Normal Weekday,2,2,13,,WITHOUT BIKES,25,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.610043707860072,45.505453370067372,2823,16040672B.SP2,513884,SE 51ST AVE N of DIVISION ST,N,2016-04-06T00:00:00.000Z,WED,14:00:00,2016-04-07T00:00:00.000Z,THU,14:00:00,31,11,13,15,18,25,0,0,Bike Count,2,1,13,,ONLY BIKES,25,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.610043707860072,45.505453370067372,2824,16040672B.SP2,513885,SE 51ST AVE N of DIVISION ST,S,2016-04-06T00:00:00.000Z,WED,14:00:00,2016-04-07T00:00:00.000Z,THU,14:00:00,20,12,14,15,16,25,0,0,Bike Count,2,2,13,,ONLY BIKES,25,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.610043707860072,45.505453370067372,2825,15031011.SP2,512360,SE 51ST AVE N of DIVISION ST,N,2015-03-10T00:00:00.000Z,TUE,15:00:00,2015-03-12T00:00:00.000Z,THU,12:00:00,280,17,19,21,22,25,2.9,0,Normal Weekday,2,1,13,,@ 2329,46,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.610043707860072,45.505453370067372,2826,15031011.SP2,512361,SE 51ST AVE N of DIVISION ST,S,2015-03-10T00:00:00.000Z,TUE,15:00:00,2015-03-12T00:00:00.000Z,THU,12:00:00,120,18,20,22,23,25,5.8,0,Normal Weekday,2,2,13,,@ 2329,46,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.610043707860072,45.505453370067372,2827,16040672.SP2,513888,SE 51ST AVE N of DIVISION ST,N,2016-04-06T00:00:00.000Z,WED,14:00:00,2016-04-07T00:00:00.000Z,THU,14:00:00,305,13,17,20,21,25,1.6,0,Normal Weekday,2,1,13,,WITH BIKES,25,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.610043707860072,45.505453370067372,2828,16040672.SP2,513889,SE 51ST AVE N of DIVISION ST,S,2016-04-06T00:00:00.000Z,WED,14:00:00,2016-04-07T00:00:00.000Z,THU,14:00:00,158,16,19,21,23,25,3.5,0.3,Normal Weekday,2,2,13,,WITH BIKES,25,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.610043707860072,45.505453370067372,2829,16040672A.SP2,513886,SE 51ST AVE N of DIVISION ST,N,2016-04-06T00:00:00.000Z,WED,14:00:00,2016-04-07T00:00:00.000Z,THU,14:00:00,274,14,18,20,21,25,1.8,0,Normal Weekday,2,1,13,,WITHOUT BIKES,25,60,,LEG46568,NODELEG,SE 51ST AVE N of SE DIVISION ST,SPEED
-122.61001092653872,45.508168724132325,2830,17031474.SP2,514880,SE 51ST AVE N of LINCOLN ST,N,2017-03-14T00:00:00.000Z,TUE,15:00:00,2017-03-16T00:00:00.000Z,THU,12:00:00,336,22,25,27,28,25,27.2,0.3,Normal Weekday,2,1,13,,WITH BIKES,46,60,,LEG46570,NODELEG,SE 51ST AVE N of SE LINCOLN ST,SPEED
-122.610284392575821,45.511893666991547,2841,1905084.SP2,517148,SE 51ST AVE S of HAWTHORNE BLVD,S,2019-05-08T00:00:00.000Z,WED,14:00:00,2019-05-10T00:00:00.000Z,FRI,09:00:00,434,21,24,26,27,20,56.4,3,Normal Weekday,2,2,13,,@ 1737,44,60,,LEG46569,NODELEG,SE 51ST AVE S of SE HAWTHORNE BLVD,SPEED
-122.610006352317299,45.507895667900279,2842,17032002.SP2,514883,SE 51ST AVE S of LINCOLN ST,N,2017-03-20T00:00:00.000Z,MON,10:00:00,2017-03-23T00:00:00.000Z,THU,11:00:00,234,18,20,22,23,25,3.9,0,Normal Weekday,2,1,13,,@ 2239,74,60,,LEG46571,NODELEG,SE 51ST AVE S of SE LINCOLN ST,SPEED
-122.610006352317299,45.507895667900279,2843,17032002.SP2,514884,SE 51ST AVE S of LINCOLN ST,S,2017-03-20T00:00:00.000Z,MON,10:00:00,2017-03-23T00:00:00.000Z,THU,11:00:00,151,17,19,21,22,25,2.8,0,Normal Weekday,2,2,13,,@ 2239,74,60,,LEG46571,NODELEG,SE 51ST AVE S of SE LINCOLN ST,SPEED
-122.610006352317299,45.507895667900279,2844,190513100.SP2,517257,SE 51ST AVE S of LINCOLN ST,N,2019-05-13T00:00:00.000Z,MON,15:00:00,2019-05-17T00:00:00.000Z,FRI,11:00:00,245,12,15,16,18,20,2.6,0,Normal Weekday,2,1,13,,@ 2139,93,60,,LEG46571,NODELEG,SE 51ST AVE S of SE LINCOLN ST,SPEED
-122.610006352317299,45.507895667900279,2845,190513100.SP2,517258,SE 51ST AVE S of LINCOLN ST,S,2019-05-13T00:00:00.000Z,MON,15:00:00,2019-05-17T00:00:00.000Z,FRI,11:00:00,286,14,15,18,19,20,3.5,0,Normal Weekday,2,2,13,,@ 2139,93,60,,LEG46571,NODELEG,SE 51ST AVE S of SE LINCOLN ST,SPEED
-122.609009481066735,45.505459636242087,2846,15031074.SP2,512368,SE 52ND AVE N of DIVISION ST,N,2015-03-11T00:00:00.000Z,WED,15:00:00,2015-03-13T00:00:00.000Z,FRI,09:00:00,326,10,15,18,20,25,1.1,0.2,Obstruction,2,1,13,,@ 2343,43,60,,LEG46714,NODELEG,SE 52ND AVE N of SE DIVISION ST,SPEED
-122.609009481066735,45.505459636242087,2847,15031074.SP2,512369,SE 52ND AVE N of DIVISION ST,S,2015-03-11T00:00:00.000Z,WED,15:00:00,2015-03-13T00:00:00.000Z,FRI,09:00:00,1279,20,23,25,26,25,13.6,0.2,Obstruction,2,2,13,,@ 2343,43,60,,LEG46714,NODELEG,SE 52ND AVE N of SE DIVISION ST,SPEED
